time_step,text_hash,source_label,trace_status,trace_error,trace_mode,ate,ate_ci_lower,ate_ci_upper,ci_width,refuted_count,identifiable,concept_count,edge_count,adj_density,max_delta_nll,concept_coverage,condition_number,unk_rate,ccm_coverage_pct,ccm_verdict,edm_rho_high,edm_rho_mid,havok_status,havok_linear_pct,causallearn_consensus,edge_stability_mean,permutation_p_value,total_ms,consensus_score,consensus_direction,z_pca_1,z_pca_2,z_pca_3,secular_entropy,z_福音,z_吉祥,z_奥美,z_存在,z_自孕,z_弥赛亚,z_Alice,z_觉爱,dz_福音,dz_吉祥,dz_奥美,dz_存在,dz_自孕,dz_弥赛亚,dz_Alice,dz_觉爱,d2z_福音,d2z_吉祥,d2z_奥美,d2z_存在,d2z_自孕,d2z_弥赛亚,d2z_Alice,d2z_觉爱,z_福音_zscore,z_吉祥_zscore,z_奥美_zscore,z_存在_zscore,z_自孕_zscore,z_弥赛亚_zscore,z_Alice_zscore,z_觉爱_zscore,dz_福音_zscore,dz_吉祥_zscore,dz_奥美_zscore,dz_存在_zscore,dz_自孕_zscore,dz_弥赛亚_zscore,dz_Alice_zscore,dz_觉爱_zscore,d2z_福音_zscore,d2z_吉祥_zscore,d2z_奥美_zscore,d2z_存在_zscore,d2z_自孕_zscore,d2z_弥赛亚_zscore,d2z_Alice_zscore,d2z_觉爱_zscore
2026-07-27,44639556,临海交通,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109451394454005,0.0120188799133215,0.0084757661795406,0.9652555108593,-0.8927189121415033,-0.1372759524258272,0.016874705151785,0.1550601029081522,0.0844251659417172,0.0734599608746217,0.0674065968485427,-0.1043998167631608,-2.225947519797437e-09,-5.4235591535522885e-08,-9.65198635989774e-08,1.240105135014971e-07,4.590600917026127e-08,9.02413763359845e-08,9.332943754423775e-08,6.234191893991541e-08,-3.388189999821431e-14,-5.66351626408303e-13,-3.0623221869452795e-12,2.5471802312509786e-12,2.590708537338591e-13,3.0554741286478484e-12,1.8124524432757939e-12,9.55324328574289e-13,-0.4166316373557919,0.8709986989030739,-0.3821504192173715,0.1586000459514797,-0.1091111446252965,-0.1030429617866852,1.229519851316636,0.1325051870928149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,b3df4a6d,财政公报,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0341535176297337,-0.02296868978208,0.0397427953057853,0.9225304588125468,-0.8878673451434291,-0.1428349433480905,0.0183264667137671,0.1485453432408263,0.0876392299195425,0.0774359930567967,0.0546502416418829,-0.100673587199664,5.615239581104408e-08,-6.434017271138088e-08,1.6802795856274777e-08,-7.540231096442012e-08,3.719981455816299e-08,4.601889099739617e-08,-1.47643000077081e-07,4.312765698491605e-08,6.75675270032888e-13,-1.169511710168749e-13,1.3116048548061594e-12,-2.3080188016888562e-12,-1.0076614134373005e-13,-5.118343210484756e-13,-2.7890328428393373e-12,-2.2238729114582601e-13,0.1996860923108301,-0.3850205404319076,-0.141246473546127,-0.4713607431052689,0.3736776997319966,0.7854590291258455,-1.0588378736790025,0.6437703987715163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29,f47f5063,海关通讯,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012579425039344,0.0183118569039268,0.0237767530054255,0.6115881036429187,-0.8829489151080226,-0.1406629871924544,0.016920905087762,0.1571766427391428,0.093201165328784,0.0745861954692166,0.0671773732744432,-0.1120269082642459,5.6926273557945434e-08,2.5138381430973585e-08,-1.6268074375059086e-08,9.98992997490343e-08,6.437425242177735e-08,-3.29837683747698e-08,1.44989949450929e-07,-1.3140417898821572e-07,8.956918366913801e-15,1.035631413684658e-12,-3.827647017515494e-13,2.028953827702019e-12,3.145189567547957e-13,-9.143826316222911e-13,3.386955434351968e-12,-2.020044397837173e-12,0.9482292184002744,0.0735281121628293,-0.3635955499083362,0.4795073125840219,1.315431951198831,0.1930918116263683,1.1074844635762728,-1.006737647512709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30,a5c6c223,临海商务,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005433988455349,0.004368818805431,0.0190206346073015,0.1866148182928755,-0.8876535615819718,-0.1407636932063297,0.0213139032329401,0.1611679273586206,0.0889319763434134,0.0759670018119604,0.0625009496728788,-0.1102473858796479,-5.4451926781819364e-08,-1.1655788642980471e-09,5.0844885939560996e-08,4.6195423836547814e-08,-4.9411909552900273e-08,1.5981554892867942e-08,-5.412527316625505e-08,2.0596323895809682e-08,-1.2890995409694998e-12,-3.044439848989772e-13,7.767703740118065e-13,-6.215726378760011e-13,-1.3169694672995094e-12,5.667282785606219e-13,-2.3045743358470377e-12,1.7592650796762198e-12,0.4767415947601041,-0.0399796088043914,0.486642365898582,1.0844646212609683,0.8432581742332088,0.5602878844497886,0.3301462888890409,-0.7904181247478529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31,c74722e3,港口内讯,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393846090203229,-0.0133878941178423,0.0070967095984792,0.4115976682101862,-0.8958089864131669,-0.145326159456394,0.0224567624887117,0.1491260017905057,0.0796377363078318,0.0693617062391527,0.064441045122629,-0.0949502806716187,-9.439149110179427e-08,-5.2806322338706095e-08,1.32275376825416e-08,-1.3937413851984838e-07,-1.0757222263404665e-07,-7.645018024082939e-08,2.2454808446183012e-08,1.7704982879663406e-07,-4.622634759256354e-13,-5.976937902130561e-13,-4.353859751969836e-13,-2.1477958606064368e-12,-6.731517717725276e-13,-1.069811749232608e-12,8.86343537180996e-13,1.810804454870653e-12,-0.83647789062176,-1.2458585450764297,0.8587840139729783,-0.2719557058466185,-0.7976595364628849,-1.060082077429986,0.6831738937146132,1.344516178705552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,10e575b1,临海经开,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0168518938696271,0.0054954487108363,0.029648772113957,0.6005910114853513,-0.8865296662948567,-0.1459757837244506,0.0116232376031995,0.160190570901121,0.0916561302431049,0.0801115506063227,0.0606894446990848,-0.1091021342803883,1.0739953840636713e-07,-7.518799398803472e-09,-1.2538801950824277e-07,1.2806214248397426e-07,1.3910178165825328e-07,1.244194949903935e-07,-4.3421301198428164e-08,-1.6379460195335088e-07,2.335544323011127e-12,5.241611451377618e-13,-1.6043467267451894e-12,3.095327326433132e-12,2.8550231978275457e-12,2.324880500361376e-12,-7.624549727385552e-13,-3.944958689235936e-12,0.7423568343435482,-1.3717231985752028,-1.2459097735450524,1.0329214131860638,1.2501879188150309,1.4059896055991934,-0.0013548012455229,-0.6503551661856567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02,c1b75f97,临海城建,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249508566015842,-0.0131048137078459,0.0282524085011737,0.8679497689874647,-0.8871136230074574,-0.141840705455702,0.0208910948742726,0.1513161073143097,0.082411970836875,0.0719619921358755,0.0585033422093777,-0.1060102513359246,-6.7587582476932565e-09,4.7859702184590526e-08,1.0726686656334637e-07,-1.0271369892142733e-07,-1.0699258572025283e-07,-9.432359340795446e-08,-2.5302112149387048e-08,3.5785682227589036e-08,-1.3212765816442174e-12,6.409548794374305e-13,2.692764885087837e-12,-2.6710166829328884e-12,-2.848314437251228e-12,-2.531748708314212e-12,2.0971283621575365e-13,2.3099569928349525e-12,0.5663711151317172,-0.2392765174588443,0.6294346216307327,-0.2037701394988968,-0.4248183044067009,-0.439990517265162,-0.3133829250229077,-0.1399521390478332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,7f644141,财经快讯,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0280332311179466,-0.0352414633363815,0.0190196595821847,0.9026569564098028,-0.8874691744815214,-0.1439808029375883,0.0165490664827343,0.15394548046074,0.0926496965511832,0.0759287395479135,0.0592124961002924,-0.1018675706710289,-4.115179097962549e-09,-2.4769646781092265e-08,-5.0254958235397546e-08,3.043255956516586e-08,1.1849219576745569e-07,4.591142838006953e-08,8.207799663364505e-09,4.7947692880737316e-08,3.0596980899660955e-14,-8.406174648805878e-13,-1.82316926850398e-12,1.5410446584096437e-12,2.609777563515145e-12,1.6230905299539817e-12,3.878462015364763e-13,1.407640121892162e-13,0.4463045722608753,-0.8043055181639278,-0.2403306955225967,0.1580360009632307,1.2979218502607772,0.4552936920224713,-0.2320251282068828,0.550671226804694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,05b0fe93,临海日报,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0194481128681969,0.0189495929158622,0.0181392537168386,0.9985144723627,-0.8889435720910538,-0.1381466476843905,0.0201121497869234,0.1575306216522242,0.0802681272017717,0.076068377381076,0.0618444682955817,-0.1063986516957082,-1.706478714736557e-08,6.752494506016008e-08,4.1239390094780924e-08,4.149468971625236e-08,-1.4330520080337428e-07,1.616178624565918e-09,3.0462641149181985e-08,-5.244306741526976e-08,-1.498797227940165e-13,1.0682244426070874e-12,1.0589623649326212e-12,1.2803391378572334e-13,-3.030062460310532e-12,-5.126765017998103e-13,2.5757918386362813e-13,-1.1619300960186005e-12,0.130852180403421,0.6821214692336909,0.4559378828362969,0.5787914406730319,-0.9808729050627264,0.4785087360110703,0.2545975968346958,-0.1334705408153546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05,7cda8c4f,财经周报,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0328980786731644,-0.0167171937278233,0.0091965357470881,0.6377461387874157,-0.8931978235041522,-0.1375087346554053,0.0183817548466119,0.148124779634803,0.084484363074674,0.0704230262067637,0.0606684310245595,-0.106504142456283,-4.923902098493554e-08,7.383252650291265e-09,-2.0027719216567867e-08,-1.0886391223867197e-07,4.879902630673964e-08,-6.533971266565058e-08,-1.3611542488683062e-08,-1.220957877023278e-09,-3.723869657126154e-13,-6.960844028920002e-13,-7.091100614739444e-13,-1.7402615967005129e-12,2.2234285545152077e-12,-7.74952445488617e-13,-5.101178661789935e-13,5.92848490026001e-13,-0.6057330000011797,0.7666364874037753,0.0077971388782496,-0.7360826707737601,-0.1453465504974079,-0.772265558735346,-0.0123167283357471,-0.1708438962635298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-06,f5388cc4,海关通讯,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.008880026203338,0.0208345082276197,0.0010170116664648,0.4030285049959951,-0.8913683805439484,-0.1429658167929619,0.01130501060836,0.1560548023441001,0.0885630068657746,0.0704379258947794,0.0681923743511395,-0.1070261540223752,2.1174108335692362e-08,-6.316067288838568e-08,-8.190676201680408e-08,9.178267024649489e-08,4.7206525359961075e-08,1.7245009277332726e-10,8.708267739097179e-08,-6.041800533474419e-09,8.149667745443044e-13,-8.164806196606128e-13,-7.161926250027338e-13,2.322298408393135e-12,-1.8431723921048228e-14,7.582426245187954e-13,1.1654423597182274e-12,-5.579679000522154e-14,-0.2316089979070286,-0.6704318167259795,-1.4748593320557295,0.3962025749957499,0.6385045464682341,-0.7814680329577842,1.4159410977847966,-0.2894147030920643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-07,a92d5e05,统计公报,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.045268194439745,-0.0312651087061029,0.0254137433572424,0.8952270042589359,-0.8927432293605634,-0.1443758388738663,0.0063136612605062,0.1519427648301206,0.0853241339626467,0.0736787072898166,0.0563089151771237,-0.0935497217211668,-1.5912602044154885e-08,-1.631970001046797e-08,-5.777024708164192e-08,-4.7593026782170906e-08,-3.748695489731441e-08,3.7509043924042264e-08,-1.3754003673629342e-07,1.5597722570843058e-07,-4.2924433310008377e-13,5.421408897907143e-13,2.793578117495619e-13,-1.6131446415354838e-12,-9.802486140888366e-13,4.321365026767237e-13,-2.5997999320285325e-12,1.87522021113316e-12,-0.6955863226884661,-0.9460248703220006,-2.1164537000305144,-0.3801302401379123,-0.0966373974847762,-0.0593060769909142,-0.8607000034046973,1.8614484399476805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08,c9310372,临海发改,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205655614506829,0.0007603034412438,0.008835020299641,0.4015030037359194,-0.8964973164377821,-0.137520119036902,0.0143929775209813,0.1421187986063329,0.0765822284359798,0.0768651972004754,0.0724957722901462,-0.1054767031331776,-4.34500819122534e-08,7.934860922412369e-08,9.351060486661069e-08,-1.137033127753203e-07,-1.0117946211420007e-07,3.6880670262254455e-08,1.8734788325257442e-07,-1.3804376634271812e-07,-3.1872083180669574e-13,1.1072720976225884e-12,1.750935786438109e-12,-7.651653471429326e-13,-7.37181796491732e-13,-7.272843307729186e-15,3.760276851723008e-12,-3.4030207413327395e-12,-1.3875348596046653,0.8640620974780453,-0.5115365732065732,-1.9033473366259217,-1.731934373217763,0.7731959627070689,1.9834291156362769,-0.0848925341381927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-09,c088d0cf,临海商务,SKIPPED,,deep,,,,,,,,,,,,,,,,,,,,,,,,,,0.0223430736141395,0.0059105559783807,0.0248554551792903,0.7304926612999035,-0.8872592919892223,-0.142464965670425,0.018999785720281,0.1558286792345467,0.0892659110559598,0.0774739576024923,0.0609937499181776,-0.1033030925717335,1.0692157926573857e-07,-5.723202122133055e-08,5.33195393437466e-08,1.5867917393765968e-07,1.4680188217569524e-07,7.045837986307261e-09,-1.3312525893482164e-07,2.5157529646343338e-08,1.7404127451156477e-12,-1.5807943338594239e-12,-4.651743694775935e-13,3.152575077696527e-12,2.870154447799714e-12,-3.453105587493889e-13,-3.709179886428194e-12,1.8889038887622853e-12,0.7158805161888907,-0.4587517848661768,0.3224607974978526,0.5055272097252097,0.8324092541098105,0.9647876989683384,-0.0995010962926299,0.2657044250039955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
